allowed_surfaces,blocked_surfaces,bytes,extension,family_id,family_label,filename,notes,relative_path,sha256
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2520,.svg,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-smoke.svg,"Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid, smoke",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/pilot-07/atmosphere-assets/backgrounds/liquid-operations-smoke.svg,6ddc58de617baef084ab591d6d778bce59a7e96ab67d348a37a31309aa74824a
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2918510,.png,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-ui-reference.png,Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid,tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/pilot-07/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2520,.svg,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-smoke.svg,"Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid, smoke",tools/prisma-surface-visual-governor/public-mirrors/tablet/tablet-light-shell/latest/atmosphere-assets/backgrounds/liquid-operations-smoke.svg,6ddc58de617baef084ab591d6d778bce59a7e96ab67d348a37a31309aa74824a
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2918510,.png,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-ui-reference.png,Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid,tools/prisma-surface-visual-governor/public-mirrors/tablet/tablet-light-shell/latest/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2520,.svg,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-smoke.svg,"Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid, smoke",tools/prisma-surface-visual-governor/public-mirrors/tablet/tablet-light-shell/pilot-05/atmosphere-assets/backgrounds/liquid-operations-smoke.svg,6ddc58de617baef084ab591d6d778bce59a7e96ab67d348a37a31309aa74824a
chart_lab|control_center_separate|control_center_embedded|visual_os|pc_reference,tablet_productive|pos_checkout|checkout|dense_tables,2918510,.png,liquid_vapor_reference,Liquid / Vapor Reference,liquid-operations-ui-reference.png,Familia wow con humo/líquido. Entra con route budget y bozal. Hits: liquid,tools/prisma-surface-visual-governor/public-mirrors/tablet/tablet-light-shell/pilot-05/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
mobile,pos_checkout,25823,.png,mobile_thin_mist,Mobile Thin Mist,apple-touch-icon-precomposed.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/apple-touch-icon-precomposed.png,25f22793051ff87fec5ba6cb907f432886228924e26714f8c03e72a71312a6ef
mobile,pos_checkout,25823,.png,mobile_thin_mist,Mobile Thin Mist,apple-touch-icon.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/apple-touch-icon.png,25f22793051ff87fec5ba6cb907f432886228924e26714f8c03e72a71312a6ef
mobile,pos_checkout,2104497,.svg,mobile_thin_mist,Mobile Thin Mist,prisma-app-icon.svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma-app-icon.svg,160ccb5fa9bf0809e880cddb9796c6423671b8fbc36f9e117df56ceedc85b8a8
mobile,pos_checkout,2104497,.svg,mobile_thin_mist,Mobile Thin Mist,prisma-app-maskable.svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma-app-maskable.svg,160ccb5fa9bf0809e880cddb9796c6423671b8fbc36f9e117df56ceedc85b8a8
mobile,pos_checkout,2104497,.svg,mobile_thin_mist,Mobile Thin Mist,prisma-app-monochrome.svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma-app-monochrome.svg,160ccb5fa9bf0809e880cddb9796c6423671b8fbc36f9e117df56ceedc85b8a8
mobile,pos_checkout,28728,.png,mobile_thin_mist,Mobile Thin Mist,prisma-pwa-192.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma-pwa-192.png,98c3da55789814d48d7dd0dc4ddf778b907c9fb2d2425bd667ac5d8ecf5ada68
mobile,pos_checkout,151837,.png,mobile_thin_mist,Mobile Thin Mist,prisma-pwa-512.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma-pwa-512.png,7db6fcc37277cf3c7f78bb4d93f98f8a4d7e372be0f113402b078596c0c8fcc5
mobile,pos_checkout,25831,.png,mobile_thin_mist,Mobile Thin Mist,prisma_ios_touch_icon_180.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_ios_touch_icon_180.png,56b7f59beca53af4cfefe7e72d03c586dc084009a4e997c1cee327cec222ebde
mobile,pos_checkout,2104497,.svg,mobile_thin_mist,Mobile Thin Mist,prisma_playstore_icon(1).svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_playstore_icon(1).svg,160ccb5fa9bf0809e880cddb9796c6423671b8fbc36f9e117df56ceedc85b8a8
mobile,pos_checkout,2104497,.svg,mobile_thin_mist,Mobile Thin Mist,prisma_playstore_icon(2).svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_playstore_icon(2).svg,160ccb5fa9bf0809e880cddb9796c6423671b8fbc36f9e117df56ceedc85b8a8
mobile,pos_checkout,28728,.png,mobile_thin_mist,Mobile Thin Mist,prisma_playstore_icon_192.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_playstore_icon_192.png,98c3da55789814d48d7dd0dc4ddf778b907c9fb2d2425bd667ac5d8ecf5ada68
mobile,pos_checkout,151837,.png,mobile_thin_mist,Mobile Thin Mist,prisma_playstore_icon_512.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_playstore_icon_512.png,7db6fcc37277cf3c7f78bb4d93f98f8a4d7e372be0f113402b078596c0c8fcc5
mobile,pos_checkout,1578065,.png,mobile_thin_mist,Mobile Thin Mist,prisma_whatsapp_install_icon.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/icons/prisma_whatsapp_install_icon.png,df70ef209ccdaf3730983f167321eacdf7fd66b89e78bb30daddf202db0a26ed
mobile,pos_checkout,1578065,.png,mobile_thin_mist,Mobile Thin Mist,og-image.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/og-image.png,df70ef209ccdaf3730983f167321eacdf7fd66b89e78bb30daddf202db0a26ed
mobile,pos_checkout,399,.svg,mobile_thin_mist,Mobile Thin Mist,prisma-mobile-maskable-icon.svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/prisma-mobile-maskable-icon.svg,5bf107a00c4691ba770bb2c62e54881b2167769a681908e4d49475f73f5baf6d
mobile,pos_checkout,895,.svg,mobile_thin_mist,Mobile Thin Mist,prisma-mobile-premium-mark.svg,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/prisma-mobile-premium-mark.svg,b195ec0401ee6ac120c9ea2d352dd283f8ba6beef2092f88aed747af9089f93c
mobile,pos_checkout,1578065,.png,mobile_thin_mist,Mobile Thin Mist,prisma-whatsapp-preview.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/prisma-whatsapp-preview.png,df70ef209ccdaf3730983f167321eacdf7fd66b89e78bb30daddf202db0a26ed
mobile,pos_checkout,116182,.png,mobile_thin_mist,Mobile Thin Mist,prisma-mobile-pwa-dashboard.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",products/mobile/app/public/screenshots/prisma-mobile-pwa-dashboard.png,c82c182fac9fe9fcd614125497bd93b745f444450eb23c77cdcc6be5dc02ea9b
mobile,pos_checkout,2918510,.png,mobile_thin_mist,Mobile Thin Mist,liquid-operations-ui-reference.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile, thin-mist",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
mobile,pos_checkout,2918510,.png,mobile_thin_mist,Mobile Thin Mist,liquid-operations-ui-reference.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile, thin-mist",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/pilot-09/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
mobile,pos_checkout,433453,.png,mobile_thin_mist,Mobile Thin Mist,chart-lab-maps-mobile-frame.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",tools/_local/evidence/chart-lab/screenshots/chart-lab-maps-mobile-frame.png,53b83992b5e042de169bc311cdac20edfe98f120a1324f502c174bcfa27b2b6a
mobile,pos_checkout,362009,.png,mobile_thin_mist,Mobile Thin Mist,chart-lab-mobile-viewport.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile",tools/_local/evidence/chart-lab/screenshots/chart-lab-mobile-viewport.png,126c7171e60f1a080749e13504265a46acde6d1addb6bf9630d620f4e3223b53
mobile,pos_checkout,2918510,.png,mobile_thin_mist,Mobile Thin Mist,liquid-operations-ui-reference.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile, thin-mist",tools/prisma-surface-visual-governor/public-mirrors/mobile/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
mobile,pos_checkout,2918510,.png,mobile_thin_mist,Mobile Thin Mist,liquid-operations-ui-reference.png,"Bajo ruido, battery-friendly, reduced motion. Hits: mobile, thin-mist",tools/prisma-surface-visual-governor/public-mirrors/mobile/mobile-thin-mist-shell/pilot-09/atmosphere-assets/backgrounds/liquid-operations-ui-reference.png,ba047f42db7038f9930a9473b73cffb9fe54fcd10c2b8e4382bce65f63d9171c
pc|chart_lab|control_center_separate|control_center_embedded,pos_checkout,19761037,.png,pc_graphite_cloudglass_stack,PC Graphite Cloudglass Stack,01_prisma_base_graphite_cloudglass.png,"Casa matriz Cloudglass: base graphite + fracture/light + mist/dust. Hits: 01_prisma_base_graphite_cloudglass, graphite",products/pc/app/public/backgrounds/prisma/01_prisma_base_graphite_cloudglass.png,3015a4e7007ed200267cd6c50d2f2b10f2a4b000148dcd749c8e4c7dd95c4d88
pc|chart_lab|control_center_separate|control_center_embedded,pos_checkout,4424931,.png,pc_graphite_cloudglass_stack,PC Graphite Cloudglass Stack,02_prisma_fractures_light_overlay_alpha.png,"Casa matriz Cloudglass: base graphite + fracture/light + mist/dust. Hits: 02_prisma_fractures_light_overlay, fracture",products/pc/app/public/backgrounds/prisma/02_prisma_fractures_light_overlay_alpha.png,e78c27fe22498b30a8f01badc476adc2ed479b2a88906b6b2a003f82558bb553
pc|chart_lab|control_center_separate|control_center_embedded,pos_checkout,10566164,.png,pc_graphite_cloudglass_stack,PC Graphite Cloudglass Stack,03_prisma_mist_dust_overlay_alpha.png,"Casa matriz Cloudglass: base graphite + fracture/light + mist/dust. Hits: 03_prisma_mist_dust_overlay, mist_dust",products/pc/app/public/backgrounds/prisma/03_prisma_mist_dust_overlay_alpha.png,f94bfa24f656db356a45e435f68b9a0a1584663c418c8375cdf3cf64a7c3dc67
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",products/chart-lab/app/public/surface-visual-governor/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",products/chart-lab/app/public/surface-visual-governor/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",products/chart-lab/app/public/surface-visual-governor/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",products/chart-lab/app/public/surface-visual-governor/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/latest/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",products/mobile/app/public/surface-visual-governor/mobile-thin-mist-shell/pilot-09/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
